rn,video_id,owner_id,manual_category,manual_category_l2,total_vv
7139,7gKagSFOS1JwEwTid,1587348794410630,动物,海洋动物,190910
7140,77RVFYsHS1JvfDf16,1556095293634912,长尾才艺,画画,190888
7141,74ughmCak1IdfDXRs,1544186119299576,亲子,搞笑儿童,190838
7142,7h5tSINWc1JBWB7fW,1588559565030396,情感,两性情感小剧场,190837
7143,7cPcaA8EA1JAYBM8T,1573548076353972,长尾才艺,特效炫技,190821
7144,7gMaZ6FEa1JyulPMd,1587463048376510,动物,农村家禽,190771
7145,76MGhYCrx1Jv9829I,1552275581263667,美食,美食制作片段,190737
7146,7cHtAICPM1JwdA5SZ,1573109634934818,音乐,音乐MV,190714
7147,733JwT2cW1JDd6tue,1539157695556370,二次元,动漫片段,190709
7148,7hoBt68QV1JEcE8ZW,1589645719946353,情感,亲情,190681
7149,7aW3C7QJQ1JEaVMLl,1566894610590514,新闻资讯,社会民生,190672
7150,7hahkEGxN1JyiCbjY,1588832069237175,动物,爬行动物,190618
7151,7cpomEGfj1JAV7Bmh,1572082442221245,搞笑,恶搞整蛊,190599
7152,6YG2tWtTj1JD6Ta5f,1523725394493721,运动,健身,190570
7153,7eK7fMSHT1Jypq250,1580302800642953,知识,其他,190563
7154,70fWKDPDV1JClVK1Z,1529286567537055,亲子,亲子互动,190543
7155,73M4DfcyQ1JupkYj7,1541676238652568,科技,智能产品/黑科技,190543
7156,794HspMbk1JF05SPk,1560342285085078,新闻资讯,社会民生,190502
7157,778gFS1Oe1JtIQHxx,1553501720054158,萌宠,猫,190501
7158,7dbSzBlHi1Jn3HLqu,1574836528812632,知识,健康养生,190430
7159,78a0LOMIv1JzT1KE6,1557122364891239,情感,两性情感其他,190420
7160,7gEkdrmbb1JsVZhNz,1587017103486085,三农,农家生活,190419
7161,71IqCTYrh1JAWLh7R,1534425958360947,游戏,MOBA类-王者荣耀,190405
7162,6YLjBrLwx1JC4xtzo,1524025080820085,搞笑,逗比,190382
7163,76yQbpIvK1JzaRZoL,1551489442317640,新时代,威武军警,190326
7164,765zvsIEO1JDrSWCu,1549826957469826,萌宠,宠物鸟,190211
7165,7eixejZAF1JEckrxP,1578736191838845,舞蹈,民族舞,190190
7166,7bN0ol69s1JEzi34s,1569902070966778,影视综艺,影视片段,190188
7167,7gqL0Kqop1JzyHyR7,1586246448226433,亲子,搞笑儿童,190164
7168,776TF37Xi1JtIPNxt,1553423836632336,情感,两性情感其他,190113
7169,75CJXKswq1JymlH7a,1548189329931498,三农,农业生产养殖,190041
7170,7cp6vhOhL1JD8jJ2C,1572066079366653,三农,农业生产养殖,190026
7171,7g429RFmE1JDUXL5h,1584955751779016,情感,两性情感小剧场,189973
7172,7g6JU1rTp1JABVLVb,1585109428004911,情感,亲情,189950
7173,70ZFIMo161JAKbwOF,1531883776601860,运动,其他,189895
7174,7cTmbsBet1Jy3i2un,1573784451604197,影视综艺,影视片段,189889
7175,76XmDMuLD1JvAHjay,1552882383388401,情感,婚恋技巧,189885
7176,79dLc92Uz1JzLuZcL,1560856911328019,运动,健身,189725
7177,77TvasKwe1JwD5fpu,1556184609028006,生活技巧,家装设计,189659
7178,76yX74I8F1JBFj0FQ,1551495791135801,影视综艺,综艺节目,189616
7179,76yX74I8F1JBFj0FQ,1551495791135801,明星名人,娱乐明星,189616
7180,70sxMcKtK1JDuFXal,1530002090376812,搞笑,剧情段子,189595
7181,74avlF4Pb1JAluCpn,1543063920085789,游戏,MOBA类-王者荣耀,189465
7182,7dD1iKX2L1JxG2SpQ,1576378131459687,知识,其他,189412
7183,77IEJCAi71JBoXzUP,1555568571147795,知识,科普/冷知识,189393
7184,7ddzpsGQn1JCoPFQB,1574932572932967,知识,健康养生,189385
7185,7biyeaNWg1JxhgA2b,1568172261963312,生活,生活随拍,189376
7186,72B794KG71Jv86Q4z,1537532124072891,新时代,正能量小剧场,189344
7187,76uqYt8Px1JAgv0lA,1551239146778291,长尾才艺,特效炫技,189289
7188,7h8IM76UG1Jzeqscu,1588743610088090,亲子,搞笑儿童,189285
7189,6Zpjh7hKa1JC1WOzj,1526296789835690,搞笑,剧情段子,189264
7190,76x1ZTG2R1JCwIE1N,1551386665264785,新闻资讯,其他,189253
7191,75pus3d5R1JCkSkMN,1547436716502599,游戏,MOBA类-王者荣耀,189203
7192,7e1FMfZfo1JDunXpr,1577778418337366,运动,足球,189180
7193,72zqZrlLD1JyR41g3,1537436703880789,舞蹈,广场舞,189123
7194,77yioAPrI1JBVUPbN,1554980103148194,汽车/摩托车,摩托车,189089
7195,7cZC5GlP31JD6wD3N,1574139825762353,科技,智能产品/黑科技,189078
7196,7aJUkSHMn1JurIxwc,1566204507760947,新闻资讯,社会民生,189061
7197,77m2oew8F1JBkI4dA,1554283836878441,明星名人,知名人士,189056
7198,7hu2rP6ZU1JDP6IDA,1589954437875694,新时代,公益/互助/环保,189038
7199,77qo52fbO1JEeDIYD,1554530909067608,颜值,普通女,189012
7200,6YilteSPF1JwEcsUQ,1522379584972955,搞笑,剧情段子,188999
7201,72lyUIaB21JEdHcJ6,1536648759772224,新时代,其他,188971
7202,7dPsaYDTz1JxIWB5U,1577084354925457,运动,武术搏击,188933
7203,6ZTGHMiE21JAUXlqW,1528022261917994,搞笑,剧情段子,188922
7204,77fUpxzDb1JzMNSLn,1553935725720273,生活,生活随拍,188896
7205,77beQWE501Jvxlj5u,1553670452135366,明星名人,娱乐明星,188856
7206,7ga366tLI1JxYPaTs,1585297413750354,影视综艺,影视片段,188830
7207,7gEv5GOPl1JDas6Nc,1587027066421591,三农,农业生产养殖,188809
7208,76dD6mUJd1JEVTeUt,1550284653093859,新闻资讯,社会民生,188750
7209,77ZLtwkZ11JBibFDk,1556540350172359,时尚,护肤美体,188748
7210,6ZUDnYWyW1JzL4m9L,1528076021241742,情感,亲情,188739
7211,751bLZywM1JCN83Gi,1546056398980576,美食,厨艺炫技,188710
7212,72Q0xqxJe1JEB4X4y,1538378074502328,新闻资讯,时政外交,188680
7213,7ajZo2pDG1JxF7g5J,1564732328942480,知识,健康养生,188671
7214,7gsrpnfF71JuqwaYX,1586342089926569,情感,两性情感其他,188620
7215,72F2DT2Oe1JD3SVyn,1537755199627242,游戏,MOBA类-王者荣耀,188604
7216,6YFkw9nna1JCmva0D,1523685117274992,搞笑,剧情段子,188595
7217,72kl75ubh1JvA4gj7,1536579316549851,搞笑,恶搞整蛊,188469
7218,7cu7gG1Xt1JBgqLG2,1572350780804795,知识,健康养生,188438
7219,70EAPLAlz1Jx0sNoR,1530686494233857,搞笑,剧情段子,188413
7220,70qIylrZy1JxG0AqZ,1529898362571980,情感,婚恋技巧,188361
7221,7e7GAeVtf1JvpWAv0,1578119958314825,情感,两性情感小剧场,188348
7222,6WldY9FEL1JC4zjFu,1515499884228763,影视综艺,综艺节目,188318
7223,76GX6et5o1JA7sCEH,1551950180569554,情感,两性情感小剧场,188269
7224,74GnqE6uz1JyNwhzW,1544874272211583,知识,纸上答题,188209
7225,77YBhqabo1JCOqVDp,1556474209820938,明星名人,娱乐明星,188209
7226,7fefJ8twq1JxqGIuE,1582014570433278,音乐,音乐MV,188108
7227,7crVivDDB1JDycdl1,1572226213815547,新闻资讯,社会民生,188038
7228,77bNgIktK1JC2SEe4,1553701981424452,三农,农业生产养殖,188024
7229,773wNMwDv1JCMcpTQ,1553232493900769,搞笑,逗比,187991
7230,70wMvO5RC1JyqgpXO,1530242791014256,影视综艺,影视片段,187986
7231,70le3aotl1JBH3Tn1,1529586416707547,搞笑,剧情段子,187981
7232,72mTQGh3d1JByfli9,1536724739240091,搞笑,逗比,187957
7233,79A2SaPje1JECcLWX,1562122711799492,搞笑,逗比,187934
7234,71QImnNyB1JDa5O6e,1534896606546893,美食,探店攻略,187930
7235,78tNyxMza1JD8JhXE,1558246263731580,生活,新奇好玩,187923
7236,73vxl6V111JuOFYXD,1540736934551651,搞笑,逗比,187922
7237,7cKClonke1Jzbd2sg,1573288054365842,运动,其他,187853
7238,7cKic0CNd1JzUdRGY,1573269593061763,知识,风水面相玄学,187826
7239,6YWcOztU41JDzIeG4,1524643664412944,搞笑,生活趣事,187821
7240,6YWcOztU41JDzIeG4,1524643664412944,新闻资讯,社会民生,187821
7241,77EkW5ItP1Jx8Gl8V,1555323231807841,搞笑,逗比,187806
7242,7036SclAw1JthtRBP,1528557437463084,汽车/摩托车,摩托车,187774
7243,6Zym8Vm5O1JD3Nmfe,1526810619300536,知识,文化历史,187770
7244,7h9WIfZZm1Jz9GG0p,1588813179196312,影视综艺,影视片段,187744
7245,78tNyxMza1JAeQyYY,1558246263731580,舞蹈,广场舞,187682
7246,7fXqxNuJD1Jz77nXq,1584580490955789,影视综艺,影视片段,187585
7247,7ctVAV8Mb1JD8TGRq,1572340086338659,动物,灵长类动物,187571
7248,74KM6YzC41Jyko4xV,1545124085826500,影视综艺,影视片段,187524
7249,75Gq5qYAw1Jx2c5JI,1548398321784584,搞笑,剧情段子,187517
7250,77saudx5d1JBZbNBC,1554632055777919,亲子,搞笑儿童,187503
7251,7ahiwX1xD1JuExGkC,1564579466462289,运动,健身,187419
7252,72oFXZrwF1JB0MOYR,1536825621854461,影视综艺,影视周边,187333
7253,76yX74I8F1JAXPPAS,1551495791135801,科技,手机,187313
7254,75ZJSOf981JyoMl70,1549495662370146,影视综艺,影视片段,187291
7255,75Zxu5HlH1JCPdz3G,1549484303527749,新闻资讯,社会民生,187266
7256,74yWo2WEI1JCO3UiI,1544451896567412,明星名人,娱乐明星,187263
7257,76xQ7EeQT1JEiyYpN,1551432586437623,明星名人,知名人士,187226
7258,7fWMm1AHU1JDNRiu1,1584543671686026,新闻资讯,社会民生,187223
7259,72oG7roTA1JB0JMd0,1536825761504558,影视综艺,影视片段,187210
7260,70HNStupM1JwdAQX6,1530868844683726,情感,两性情感语录,187203
7261,7cZsyt39W1JxjLcLp,1574131089777772,汽车/摩托车,秀汽车,187196
7262,7cp6vhOhL1JxljkZU,1572066079366653,三农,农业生产养殖,187193
7263,7fkoJaFNQ1JBWZjAB,1582363617566134,情感,两性情感小剧场,187091
7264,7d4jSfqB51JEaYT1c,1574407138040427,新闻资讯,社会民生,187033
7265,77ePS4B7w1JxnlwcT,1553874766428486,运动,其他,187016
7266,76oI8ilyX1JD9Zny4,1550914064813627,生活技巧,好物推荐,186978
7267,7hsrYa2w61JBkTa79,1589864218555742,美食,美食秀,186974
7268,7d1l7RnWE1JD4hYGl,1574237884157816,长尾才艺,特效炫技,186970
7269,7gQdFARCf1JBu5whs,1587692709386471,动物,农村家禽,186912
7270,72CbVjZdP1JCtPR0Q,1537593301734757,颜值,美女,186887
7271,7gNjECmo61JAd83dQ,1587527791056990,三农,农家生活,186858
7272,6Z7Uxwu7H1JD2HzY9,1525308524937125,新时代,威武军警,186850
7273,7fkbhvA1Q1JvxRRIu,1582351299084602,影视综艺,影视周边,186838
7274,6T7Kuoi9M1Jy3xsND,1504169629689926,搞笑,生活趣事,186806
7275,77XBLvmtc1JvqJXJH,1556417854114306,美食,美食秀,186763
7276,7cTEweid81JCpoL9Z,1573801248888518,新闻资讯,社会民生,186735
7277,7diilnZbn1JDtp43j,1575200939626253,明星名人,娱乐明星,186721
7278,7cOTumCNX1JwzK2qn,1573530962136193,长尾才艺,魔术,186707
7279,7cTMi3tv71JylXltP,1573808368504261,搞笑,剧情段子,186707
7280,77RBOJBVv1Jv2YYCM,1556077100425817,时尚,美妆,186688
7281,71xUi4lx91JF1u9WD,1533828331923483,情感,两性情感小剧场,186676
7282,7gd5yRV3x1JztASGU,1585470071766487,二次元,原创短动画,186597
7283,7gskFOS3U1JAf5aeo,1586335920000586,科技,其他3C数码,186584
7284,76wcXmgUc1JDv8m27,1551339904976220,知识,科普/冷知识,186557
7285,7ffO7WZ9g1JCkpwzj,1582102885855186,情感,两性情感小剧场,186545
7286,72Q0xqxJe1JEe0EvP,1538378074502328,新时代,其他,186512
7287,7efzWE6aJ1JDU9Abj,1578568278348401,三农,农业生产养殖,186502
7288,794wqE6Up1JxKerbg,1560332181487521,影视综艺,影视片段,186460
7289,6YcOr1q801JtNOhqi,1522065318650304,搞笑,剧情段子,186443
7290,7hl8iW1341JA217nn,1589448601210834,亲子,亲子互动,186391
7291,70sxMcKtK1JvPmFJo,1530002090376812,搞笑,剧情段子,186351
7292,7f8UYAcoi1Jzqoxfd,1581711558718258,明星名人,网红,186350
7293,7bTcoI2PK1JADLEKm,1570253871443056,二次元,动漫片段,186338
7294,75G55IglG1JBkhKCb,1548379087114960,明星名人,娱乐明星,186327
7295,76OAQCfnK1JDu77yx,1552384196777740,情感,两性情感小剧场,186314
7296,747uULHuJ1JEQ5Jpi,1542893121996581,新闻资讯,交通资讯,186284
7297,7cbbWTcmq1JuJJ4wO,1571275864604390,情感,两性情感小剧场,186233
7298,7gFBZBclr1JxeixgB,1587090189589417,运动,户外极限,186198
7299,77OzTqQj91JxjMjgB,1555904936862131,亲子,亲子互动,186195
7300,77WltD33v1JCL1Acv,1556346131611357,情感,两性情感其他,186171
7301,6Z7Uxwu7H1JwSmCuw,1525308524937125,新时代,公益/互助/环保,186137
7302,78R5Ux5Kc1JDwnYvE,1559569484455772,动物,其他动物,186136
7303,7e8Z5kkpv1JDp0r0N,1578193708295309,明星名人,网红,186122
7304,74KXfB7db1JEiOAWd,1545134290683957,新闻资讯,财经新闻,186088
7305,6YWcOztU41JF0KMKS,1524643664412944,新时代,威武军警,186076
7306,74c8dnWke1JAZoddM,1543156327206886,二次元,动漫片段,186058
7307,78ggX4S4T1JCZlXOk,1557477990803607,美食,美食制作片段,186052
7308,76Y6vI8E81JtmiX7g,1552924406249640,三农,农业生产养殖,185996
7309,7f4TRWbaR1JCNjNuE,1581483343447277,新闻资讯,社会民生,185960
7310,7fOfOoDq01JCH772x,1584059456647272,生活技巧,生活窍门,185933
7311,7dbZPKnk91Jtp1CNN,1574843180315037,生活,生活随拍,185932
7312,778fvd5Op1JAzPfB5,1553500646401905,舞蹈,其他舞蹈,185883
7313,7dVDsPpZ31JDsipaR,1577435497575733,动物,其他动物,185873
7314,7gEv5GOPl1JCqZAke,1587027066421591,工业/机械/施工,建筑施工,185845
7315,7gKEEmjqo1JtJizkY,1587376625315072,工业/机械/施工,工厂加工制作,185811
7316,7cEQ12bz81JD2Z6oA,1572959777996846,长尾才艺,手工艺,185690
7317,7hsrYa2w61JExQhxY,1589864218555742,三农,农业生产养殖,185677
7318,7cPeFsFip1JBCS7H5,1573550364904905,颜值,普通女,185561
7319,6YLCdiZod1JEyDLgD,1524042130620177,搞笑,逗比,185560
7320,7fzg6kWBE1JD9oL0z,1583207718208006,时尚,护肤美体,185546
7321,78gkp7Edi1JDvPh7p,1557481153601200,新闻资讯,其他,185490
7322,78gkp7Edi1JDvPh7p,1557481153601200,新闻资讯,时政外交,185490
7323,7hl8iW1341JBpfTiZ,1589448601210834,亲子,搞笑儿童,185424
7324,7fnCnlnYY1Jzuv6WC,1582546521606248,知识,科普/冷知识,185352
7325,75ffaLD6G1JAgQIh2,1546854716766658,明星名人,知名人士,185346
7326,71869X32J1JEeoP7C,1532362399442221,亲子,儿童才艺表演,185317
7327,7gwRlLhBM1Jwh9rMs,1586593056944546,知识,演讲,185263
7328,76xI3DLf91JuwTmDH,1551425198155807,情感,两性情感其他,185231
7329,7gEv5GOPl1JCqYOFk,1587027066421591,动物,农村家禽,185203
7330,7exkKND0Z1JBm2Hx9,1579576765551601,影视综艺,影视片段,185181
7331,7dl9Dvw6T1JCuTBPK,1575363362906435,工业/机械/施工,机械/修理,185154
7332,7bTcoI2PK1JAXjhuX,1570253871443056,情感,两性情感其他,185147
7333,77xIp6whV1JBwsif4,1554947129919095,运动,户外极限,185086
7334,71DjeiuO61JC0llom,1534135180689098,时尚,美发,185078
7335,77dY3kah11JwCiERV,1553825461505303,搞笑,逗比,185073
7336,6YKufq3Tu1Jw3znM7,1523978032560220,街拍,剧情街拍,185010
7337,7cRT6bit71JDR57Bn,1573701005511101,搞笑,剧情段子,184960
7338,7fN27IFlJ1Jvs9vDs,1583990116076407,情感,两性情感其他,184954
7339,7dvziWOnk1JCJTU81,1575954880917918,情感,亲情,184935
7340,7dvziWOnk1JCJTU81,1575954880917918,情感,友情,184935
7341,7gWRW6Oky1JtPq11Z,1588070400148498,三农,农业生产养殖,184910
7342,78dL4BMjJ1JAwVawZ,1557335185358847,搞笑,逗比,184873
7343,78afg4c961JzzjVjn,1557135637713636,搞笑,逗比,184870
7344,75kYJiMbD1JxFrmNg,1547180454217169,知识,健康养生,184852
7345,7cqzak98E1JDQAvQj,1572149137708124,知识,健康养生,184804
7346,7drdNIqSc1JC25kG0,1575707979692760,知识,房产知识,184760
7347,77ZNoPiO91Jz6A4O1,1556542113076213,工业/机械/施工,机械/修理,184621
7348,7bcFh7pOg1JEhPLWx,1567837917000904,情感,亲情,184599
7349,7bcFh7pOg1JEhPLWx,1567837917000904,情感,婚礼现场/花絮,184599
7350,7cJJ5gwmX1JDtVIJK,1573237428766847,新闻资讯,社会民生,184574
7351,7cJJ5gwmX1JDtVIJK,1573237428766847,生活,纪实现场拍摄,184574
7352,7h7sz8nXK1JwH9Nwe,1588671959938692,新闻资讯,社会民生,184573
7353,7cEv7HPmB1Jz6M485,1572940637789821,运动,武术搏击,184561
7354,76T9B13Uu1JC6DoIp,1552643231861922,知识,纸上答题,184513
7355,76vSVrPAj1JzxQPwg,1551321554091855,动物,农村家禽,184500
7356,7dvmb2du31JCOKFEa,1575942854268571,影视综艺,影视周边,184464
7357,7eRTpA3Q81JtJ1FHC,1580744521375868,游戏,棋牌游戏,184457
7358,79sOxmJe31JxoIR5w,1561711976824251,搞笑,剧情段子,184438
7359,7cCPCLrSi1Jyn5nhj,1572845818904730,亲子,儿童才艺表演,184429
7360,73V7lth5O1JDvg3z7,1542189926551284,游戏,MOBA类-王者荣耀,184372
7361,7eGEvWnzE1JDAtfVQ,1580106070769054,影视综艺,影视片段,184284
7362,7gQuFLM541JvwW605,1587708286244946,影视综艺,影视片段,184267
7363,7cp6vhOhL1JDRwIQi,1572066079366653,搞笑,剧情段子,184262
7364,74ElSpeUq1JwdpA0B,1544759249669594,影视综艺,影视片段,184233
7365,788HSo3al1Jzc4kcL,1557048255194573,新时代,正能量小剧场,184212
7366,76Q0Y5qYH1JASEp4t,1552464926857395,新闻资讯,社会民生,184189
7367,7hsrYa2w61JBFBJ3V,1589864218555742,旅行风景,其他,184188
7368,6ZWF4qNyA1JzqXJVw,1528191165090420,知识,科普/冷知识,184090
7369,73M4DfcyQ1JzP39G6,1541676238652568,搞笑,逗比,184064
7370,7gQGjbQVv1Jwu32WK,1587718946198357,生活技巧,生活窍门,184053
7371,7cOXBHvQJ1JBDSffz,1573534735080025,亲子,亲子互动,184010
7372,7gKHVXsYE1JxKChyo,1587379633766136,三农,农家生活,184008
7373,71XNgpwMh1Jwa04HE,1535298700614281,影视综艺,影视片段,183954
7374,7h1wkXNuH1Jzqu13Q,1588334613664347,知识,健康养生,183891
7375,7e1qlTYZa1JusBFxb,1577764286915928,新时代,正能量小剧场,183860
7376,78EZ0OdXr1Jx26Lyd,1558881561440105,生活,生活随拍,183812
7377,7gqL0Kqop1JA7OWkd,1586246448226433,新时代,威武军警,183797
7378,6Y9A521fM1JxH41wR,1521881767147222,搞笑,剧情段子,183785
7379,724C5Gxuv1JE9aVWa,1535686066316839,新闻资讯,法制新闻,183717
7380,76S5qHbwE1Jxk1NbO,1552582614594364,美食,美食秀,183639
7381,7aL54ducA1JwuXQQE,1566271139212668,生活技巧,生活窍门,183631
7382,77dPPwHXa1Jxp6kj8,1553817928563344,萌宠,狗,183565
7383,7dStxJtbT1JwAwZpD,1577256008004701,生活,生活随拍,183561
7384,7cEprg2Gy1JBHlmxP,1572935429897574,汽车/摩托车,汽车知识,183559
7385,6YaJnUfN51JBfpVtF,1521947091477935,汽车/摩托车,秀汽车,183544
7386,7chhfMUC01JCNay4W,1571621525934244,情感,亲情,183498
7387,745oJ75ZQ1Jv8Mlus,1542773852511462,美食,美食制作片段,183478
7388,77lEJgtMn1Jzrwff6,1554262160461115,搞笑,逗比,183442
7389,77Ws7deWn1JCGHPDb,1556352213310947,明星名人,娱乐明星,183438
7390,7ednTO2vj1JBFLSL6,1578443642323421,萌宠,猫,183419
7391,77iTAZlQ21JCtppRh,1554105379454054,新时代,正能量小剧场,183405
7392,7drjZEDfI1JwlaWXy,1575713652900058,新闻资讯,社会民生,183385
7393,7cHtAICPM1JCJfJd4,1573109634934818,音乐,音乐MV,183367
7394,7e0aBSM5h1JCIcz0a,1577693064688487,新闻资讯,交通资讯,183358
7395,7cP1WKskD1JBga9VY,1573538710615871,新时代,正能量小剧场,183258
7396,7eXKzpJ2r1JATrrCN,1581077222894003,生活,生活随拍,183209
7397,72oG7roTA1JF3mNpv,1536825761504558,舞蹈,广场舞,183172
7398,705LQqGwm1Jy8j4lh,1528708573244750,搞笑,逗比,183163
7399,76T16UfXL1JAxo6VZ,1552635457887221,舞蹈,话题舞蹈,183160
7400,76xKmfWdI1JEZCeMQ,1551427305494178,新闻资讯,其他,183152
7401,72ksNnTLo1JCQI1AF,1536586354474030,搞笑,剧情段子,183127
7402,769mmClaT1JAHZLCL,1550042117991335,搞笑,逗比,183096
7403,765zvsIEO1JBh8cVi,1549826957469826,工业/机械/施工,建筑施工,183086
7404,738FIbCjV1JCSi6PX,1539438199171379,街拍,颜值街拍,183071
7405,7ctVRJ6Qe1JCtuLo1,1572340334668998,新时代,威武军警,183030
7406,7eeaPo2lR1JBn56VF,1578488467529731,新闻资讯,社会民生,183019
7407,7dI1O9HCV1JCGRsSp,1576662596602961,美食,厨艺炫技,182992
7408,74c6YzeXZ1JBWgvz1,1543155192122279,搞笑,剧情段子,182927
7409,75ZCANmWO1Jwfp5Aw,1549488983257934,影视综艺,影视片段,182868
7410,7azpcGcqc1JyOyJfw,1565607984096152,动物,其他动物,182858
7411,7efpRp8Dk1JzvKUro,1578559039572942,工业/机械/施工,机械/修理,182853
7412,7d2GFi8A51Jz8JFJN,1574314417177757,情感,亲情,182837
7413,7cdxJmtPJ1JEFdF2r,1571409420107835,搞笑,恶搞整蛊,182795
7414,6YsWA2jH11JDL07Fv,1522981584682919,搞笑,剧情段子,182785
7415,7fP0EFDGO1JvuUJ8n,1584102371179634,长尾才艺,绝技,182783
7416,7ga366tLI1JBXhkuY,1585297413750354,影视综艺,影视片段,182767
7417,76FiDcJfg1JDwpNiS,1551856306092406,新时代,其他,182726
7418,7fWMm1AHU1JD5ygAY,1584543671686026,搞笑,生活趣事,182691
7419,779BnNuIf1JEihPCd,1553577492024631,新闻资讯,其他,182666
7420,77ZLKIJVA1JwzRPYZ,1556540604325894,三农,农家生活,182658
7421,75ZAc0EF91JwB4TjA,1549486784750231,影视综艺,影视片段,182655
7422,70sxMcKtK1JEAK1Du,1530002090376812,搞笑,剧情段子,182575
7423,7gKlIdQC91Jy22KsF,1587359275879237,亲子,搞笑儿童,182561
7424,77QCcE1Ir1JBJqbH1,1556020653491463,知识,风水面相玄学,182554
7425,7hdyxPqAZ1JCjW5P6,1589018238854741,知识,人生感悟/心灵鸡汤,182483
7426,7789U6ZSF1JzweWy2,1553495517560545,搞笑,剧情段子,182480
7427,73G4J8QRE1JD7fwqF,1541335524383710,音乐,音乐MV,182457
7428,7e1kouwG71Jv3tzGW,1577758828380931,生活,生活随拍,182455
7429,7aKjRSHzs1JASS0EH,1566227898700034,搞笑,生活趣事,182450
7430,7gEv5GOPl1JC4Z41K,1587027066421591,长尾才艺,特效炫技,182425
7431,769mmClaT1JzVZJSk,1550042117991335,情感,两性情感小剧场,182338
7432,77M65CHCU1JCJa2Xq,1555764032548600,新闻资讯,社会民生,182282
7433,7btAt5wFv1JwFwAYk,1568799117207413,生活技巧,生活窍门,182282
7434,77aheAJH31JCjUUjO,1553615833575873,情感,两性情感小剧场,182274
7435,6Zo4PNgOk1JC3ff2K,1526226760009240,搞笑,逗比,182263
7436,6YzgnrP7a1JEu01id,1523340522739680,搞笑,剧情段子,182251
7437,74LSM1TFn1Jtmo9Qf,1545186989480921,生活技巧,好物推荐,182226
7438,7d4rL65Uf1Jwlwmb7,1574414361444243,萌宠,狗,182215
7439,7havHREIp1JBJ9jSU,1588845238043785,三农,农家生活,182202
7440,7holYqouq1JBp8Agz,1589631524714126,亲子,亲子互动,182190
7441,7cyjW0eHh1Jyv3KGm,1572589585986419,新闻资讯,社会民生,182164
7442,73vxl6V111JwBmAoH,1540736934551651,搞笑,逗比,182157
7443,7cCPCLrSi1JEWQ0iU,1572845818904730,新闻资讯,交通资讯,182110
7444,7gWa0iSFm1JCtXaZ9,1588030152285836,情感,亲情,182039
7445,6XEZyhsbb1JEjurQy,1520144295357085,新时代,公益/互助/环保,182024
7446,6XEZyhsbb1JEjurQy,1520144295357085,新时代,其他,182024
7447,77ZLKIJVA1JvN5TVe,1556540604325894,三农,农业生产养殖,182019
7448,6YCyTBsSJ1JEwes3S,1523527888977977,影视综艺,综艺节目,181971
7449,6YIqzHLdf1JB302PR,1523861067302537,影视综艺,影视片段,181953
7450,7dSiRGWux1JEeY3p5,1577246225467917,情感,两性情感小剧场,181946
7451,6ZnyKXgEc1JC7paov,1526197372259588,运动,篮球,181849
7452,76prDgOQN1JC4rOJz,1550955748493409,新闻资讯,社会民生,181842
7453,7cP1WKskD1JCL8p3U,1573538710615871,搞笑,逗比,181814
7454,765zvsIEO1JD5Yzsa,1549826957469826,情感,亲情,181777
7455,77beQWE501JBIbQEU,1553670452135366,明星名人,娱乐明星,181711
7456,7e5Tcz6s11JEuezGb,1578017917747177,新闻资讯,社会民生,181652
7457,7fz1kppzL1JsHcoPy,1583194184148901,知识,手机使用技巧,181638
7458,74MFQYCA61JCMRFtg,1545231953090710,亲子,亲子互动,181579
7459,7d1348VGz1Jv7Hzsv,1574221338842771,影视综艺,影视片段,181470
7460,73C3DZycE1JvXt2WY,1541107331210176,明星名人,网红,181431
7461,7hamkHsdp1JA72Rxq,1588836650561239,颜值,普通女,181429
7462,76VGGz13k1Jvprl5s,1552787146690394,生活技巧,好物推荐,181422
7463,72Crtgubc1JAXQ3Tu,1537607545288350,知识,心理学,181420
7464,7fT0mTggm1Jt2HugG,1584329309394462,新闻资讯,时政外交,181354
7465,7hmmDFDWl1JBNN22d,1589518533707045,亲子,亲子互动,181330
7466,7edHmI7lf1JAD0Nav,1578461475949601,知识,健康养生,181326
7467,7aOngMJCg1JvU5yWx,1566458216027160,搞笑,逗比,181312
7468,6YArDk2jM1JFhlywH,1523407635001922,新时代,公益/互助/环保,181286
7469,77WoBBxf21JD1Fnzz,1556348997859920,三农,农家生活,181285
7470,77WoBBxf21JD1Fnzz,1556348997859920,运动,其他,181285
7471,7cCPCLrSi1JE76Q2e,1572845818904730,汽车/摩托车,汽车知识,181277
7472,76uVcKUlm1JCtwJsV,1551266841866172,影视综艺,综艺节目,181220
7473,7225jYujS1JAEpu05,1535542444608632,影视综艺,影视周边,181212
7474,7gKEEmjqo1JtJd96a,1587376625315072,工业/机械/施工,建筑施工,181180
7475,77E6BgKxo1JxAAbnG,1555310098274654,三农,农家生活,181159
7476,730EgJdqN1JD0BZnv,1538982475423945,运动,瑜伽/普拉提,181054
7477,7cKzO6zCT1JzaWT46,1573285730238471,颜值,普通女,181032
7478,7czESKPbu1JExjpgQ,1572665577009476,知识,科普/冷知识,181032
7479,7hasEqkUR1JCoLbEt,1588842438805317,汽车/摩托车,秀汽车,180994
7480,768kMQHj71JCJKpNg,1549983873096493,明星名人,娱乐明星,180965
7481,7gNxnCyu61JtpZJhv,1587540365765426,工业/机械/施工,机械/修理,180951
7482,724I0EFuZ1JzxwNBN,1535691488786277,知识,人生感悟/心灵鸡汤,180926
